series,date,sector,value
growth_qoq,2020-07-01,p3.1,15.746
growth_qoq,2020-07-01,p3.1.1,-2.389
growth_qoq,2020-07-01,p3.1.2,12.032
growth_qoq,2020-07-01,p3.1.3,36.323
growth_qoq,2020-07-01,p3.1.4,187.661
growth_qoq,2020-07-01,p3.2,41.974
growth_qoq,2020-07-01,p3.2.1,47.826
growth_qoq,2020-07-01,p3.2.2,9.211
growth_qoq,2020-07-01,p3.3,42.728
growth_qoq,2020-07-01,p3.3.1,64.317
growth_qoq,2020-07-01,p3.3.2,24.172
growth_qoq,2020-07-01,p3.3.3,37.047
growth_qoq,2020-07-01,p3.4,25.701
growth_qoq,2020-07-01,p3.4.1,20.976
growth_qoq,2020-07-01,p3.4.2,20.193
growth_qoq,2020-07-01,p3.4.3,28.692
growth_qoq,2020-07-01,p3.4.4,56.475
growth_qoq,2020-07-01,p3.5,48.072
growth_qoq,2020-07-01,p3.5.1,70.366
growth_qoq,2020-07-01,p3.5.2,42.363
growth_qoq,2020-07-01,p3.5.3,37.868
growth_qoq,2020-07-01,p3.6,18.086
growth_qoq,2020-07-01,p3.6.1,7.315
growth_qoq,2020-07-01,p3.6.2,42.987
growth_qoq,2020-07-01,p3.6.3,-17.333
growth_qoq,2020-07-01,p3.6.4,23.727
growth_qoq,2020-07-01,p3.6.5,6.202
growth_qoq,2020-07-01,p3.7,50.009
growth_qoq,2020-07-01,p3.7.1,40.678
growth_qoq,2020-07-01,p3.7.2,51.579
growth_qoq,2020-07-01,p3.7.3,114.286
growth_qoq,2020-07-01,p4,64.343
growth_qoq,2020-07-01,p4.1,40.443
growth_qoq,2020-07-01,p4.1.1,51.156
growth_qoq,2020-07-01,p4.1.2,29.633
growth_qoq,2020-07-01,p4.2,119.739
growth_qoq,2020-07-01,p4.3,43.747
growth_qoq,2020-07-01,p5,19.904
growth_qoq,2020-07-01,p5.1,13.998
growth_qoq,2020-07-01,p5.1.1,10.157
growth_qoq,2020-07-01,p5.1.2,6.369
growth_qoq,2020-07-01,p5.1.3,55.024
growth_qoq,2020-07-01,p5.1.4,1.748
growth_qoq,2020-07-01,p5.2,36.176
growth_qoq,2020-07-01,p5.2.1,38.328
growth_qoq,2020-07-01,p5.2.1.1,31.537
growth_qoq,2020-07-01,p5.2.1.2,30.157
growth_qoq,2020-07-01,p5.2.1.3,147.771
growth_qoq,2020-07-01,p5.2.2,16.769
growth_qoq,2020-07-01,p5.2.3,131.285
growth_qoq,2020-07-01,p5.3,14.058
growth_qoq,2020-07-01,p5.3.1,22.017
growth_qoq,2020-07-01,p5.3.2,-2.162
growth_qoq,2020-07-01,p5.3.3,23.082
growth_qoq,2020-07-01,p5.3.4,7.497
growth_qoq,2020-07-01,p5.4,15.651
growth_qoq,2020-07-01,p5.4.1,16.411
growth_qoq,2020-07-01,p5.4.2,13.97
growth_qoq,2020-07-01,p5.4.6,15.915
growth_qoq,2020-07-01,p5.5,6.956
growth_qoq,2020-07-01,p6,12.751
growth_qoq,2020-10-01,p0,2.877
growth_qoq,2020-10-01,p1,-2.628
growth_qoq,2020-10-01,p1.1,0.902
growth_qoq,2020-10-01,p1.1.1,33.706
growth_qoq,2020-10-01,p1.1.2,5.012
growth_qoq,2020-10-01,p1.1.7,-10.781
growth_qoq,2020-10-01,p1.2,-3.539
growth_qoq,2020-10-01,p1.3,-11.802
growth_qoq,2020-10-01,p1.4,-19.303
growth_qoq,2020-10-01,p1.4.1,-21.156
growth_qoq,2020-10-01,p1.4.2,-16.655
growth_qoq,2020-10-01,p2,7.124
growth_qoq,2020-10-01,p2.1,-8.897
growth_qoq,2020-10-01,p2.2,18.649
growth_qoq,2020-10-01,p2.3,19.19
growth_qoq,2020-10-01,p3,2.686
growth_qoq,2020-10-01,p3.1,-7.087
growth_qoq,2020-10-01,p3.1.1,4.171
growth_qoq,2020-10-01,p3.1.2,-13.78
growth_qoq,2020-10-01,p3.1.3,2.843
growth_qoq,2020-10-01,p3.1.4,-20.554
growth_qoq,2020-10-01,p3.2,6.461
growth_qoq,2020-10-01,p3.2.1,6.836
growth_qoq,2020-10-01,p3.2.2,3.614
growth_qoq,2020-10-01,p3.3,0.0
growth_qoq,2020-10-01,p3.3.1,0.212
growth_qoq,2020-10-01,p3.3.2,-15.789
growth_qoq,2020-10-01,p3.3.3,21.85
growth_qoq,2020-10-01,p3.4,5.39
growth_qoq,2020-10-01,p3.4.1,11.497
growth_qoq,2020-10-01,p3.4.2,4.858
growth_qoq,2020-10-01,p3.4.3,11.904
growth_qoq,2020-10-01,p3.4.4,-19.362
growth_qoq,2020-10-01,p3.5,-3.237
growth_qoq,2020-10-01,p3.5.1,-5.198
growth_qoq,2020-10-01,p3.5.2,-4.284
growth_qoq,2020-10-01,p3.5.3,-0.973
growth_qoq,2020-10-01,p3.6,2.554
growth_qoq,2020-10-01,p3.6.1,-11.993
growth_qoq,2020-10-01,p3.6.2,0.923
growth_qoq,2020-10-01,p3.6.3,22.285
growth_qoq,2020-10-01,p3.6.4,2.052
growth_qoq,2020-10-01,p3.6.5,13.28
growth_qoq,2020-10-01,p3.7,15.083
growth_qoq,2020-10-01,p3.7.1,22.477
growth_qoq,2020-10-01,p3.7.2,-6.019
growth_qoq,2020-10-01,p3.7.3,1.456
growth_qoq,2020-10-01,p4,-4.662
growth_qoq,2020-10-01,p4.1,16.901
growth_qoq,2020-10-01,p4.1.1,4.503
growth_qoq,2020-10-01,p4.1.2,31.49
growth_qoq,2020-10-01,p4.2,-31.85
growth_qoq,2020-10-01,p4.3,4.209
growth_qoq,2020-10-01,p5,3.65
growth_qoq,2020-10-01,p5.1,-0.642
growth_qoq,2020-10-01,p5.1.1,1.787
growth_qoq,2020-10-01,p5.1.2,1.913
growth_qoq,2020-10-01,p5.1.3,-3.228
growth_qoq,2020-10-01,p5.1.4,-0.391
growth_qoq,2020-10-01,p5.2,5.63
growth_qoq,2020-10-01,p5.2.1,6.522
growth_qoq,2020-10-01,p5.2.1.1,6.626
growth_qoq,2020-10-01,p5.2.1.2,9.488
growth_qoq,2020-10-01,p5.2.1.3,-5.424
growth_qoq,2020-10-01,p5.2.2,1.683
growth_qoq,2020-10-01,p5.2.3,-11.916
growth_qoq,2020-10-01,p5.3,2.58
growth_qoq,2020-10-01,p5.3.1,2.576
growth_qoq,2020-10-01,p5.3.2,15.403
growth_qoq,2020-10-01,p5.3.3,-2.822
growth_qoq,2020-10-01,p5.3.4,-1.957
growth_qoq,2020-10-01,p5.4,-1.16
growth_qoq,2020-10-01,p5.4.1,0.625
growth_qoq,2020-10-01,p5.4.2,-3.319
growth_qoq,2020-10-01,p5.4.6,-1.036
growth_qoq,2020-10-01,p5.5,9.025
growth_qoq,2020-10-01,p6,18.246
growth_qoq,2021-01-01,p0,-2.132
growth_qoq,2021-01-01,p1,-4.752
growth_qoq,2021-01-01,p1.1,-5.694
growth_qoq,2021-01-01,p1.1.1,-2.628
growth_qoq,2021-01-01,p1.1.2,-13.032
growth_qoq,2021-01-01,p1.1.7,12.276
growth_qoq,2021-01-01,p1.2,1.163
growth_qoq,2021-01-01,p1.3,-5.603
growth_qoq,2021-01-01,p1.4,-6.128
growth_qoq,2021-01-01,p1.4.1,3.513
growth_qoq,2021-01-01,p1.4.2,-19.165
growth_qoq,2021-01-01,p2,31.171
growth_qoq,2021-01-01,p2.1,70.209
growth_qoq,2021-01-01,p2.2,14.368
growth_qoq,2021-01-01,p2.3,-12.514
growth_qoq,2021-01-01,p3,-1.05
growth_qoq,2021-01-01,p3.1,-6.279
growth_qoq,2021-01-01,p3.1.1,-18.633
growth_qoq,2021-01-01,p3.1.2,2.413
growth_qoq,2021-01-01,p3.1.3,-6.556
growth_qoq,2021-01-01,p3.1.4,-1.237
growth_qoq,2021-01-01,p3.2,0.462
growth_qoq,2021-01-01,p3.2.1,-5.655
growth_qoq,2021-01-01,p3.2.2,48.256
growth_qoq,2021-01-01,p3.3,6.058
growth_qoq,2021-01-01,p3.3.1,2.061
growth_qoq,2021-01-01,p3.3.2,21.233
growth_qoq,2021-01-01,p3.3.3,-2.419
growth_qoq,2021-01-01,p3.4,0.677
growth_qoq,2021-01-01,p3.4.1,6.51
growth_qoq,2021-01-01,p3.4.2,3.881
growth_qoq,2021-01-01,p3.4.3,-18.819
growth_qoq,2021-01-01,p3.4.4,-1.54
growth_qoq,2021-01-01,p3.5,-1.689
growth_qoq,2021-01-01,p3.5.1,-4.496
growth_qoq,2021-01-01,p3.5.2,-13.911
growth_qoq,2021-01-01,p3.5.3,8.681
growth_qoq,2021-01-01,p3.6,6.176
growth_qoq,2021-01-01,p3.6.1,56.765
growth_qoq,2021-01-01,p3.6.2,-2.287
growth_qoq,2021-01-01,p3.6.3,-5.801
growth_qoq,2021-01-01,p3.6.4,5.765
growth_qoq,2021-01-01,p3.6.5,-34.887
growth_qoq,2021-01-01,p3.7,-20.044
growth_qoq,2021-01-01,p3.7.1,-25.415
growth_qoq,2021-01-01,p3.7.2,14.45
growth_qoq,2021-01-01,p3.7.3,-21.45
growth_qoq,2021-01-01,p4,-0.75
growth_qoq,2021-01-01,p4.1,-10.581
growth_qoq,2021-01-01,p4.1.1,-0.434
growth_qoq,2021-01-01,p4.1.2,-20.071
growth_qoq,2021-01-01,p4.2,12.709
growth_qoq,2021-01-01,p4.3,4.671
growth_qoq,2021-01-01,p5,-5.53
growth_qoq,2021-01-01,p5.1,-1.048
growth_qoq,2021-01-01,p5.1.1,-5.828
growth_qoq,2021-01-01,p5.1.2,-10.608
growth_qoq,2021-01-01,p5.1.3,-2.691
growth_qoq,2021-01-01,p5.1.4,2.532
growth_qoq,2021-01-01,p5.2,-11.459
growth_qoq,2021-01-01,p5.2.1,-12.615
growth_qoq,2021-01-01,p5.2.1.1,-15.48
growth_qoq,2021-01-01,p5.2.1.2,-8.915
growth_qoq,2021-01-01,p5.2.1.3,-16.951
growth_qoq,2021-01-01,p5.2.2,-2.859
growth_qoq,2021-01-01,p5.2.3,-11.517
growth_qoq,2021-01-01,p5.3,2.701
growth_qoq,2021-01-01,p5.3.1,2.434
growth_qoq,2021-01-01,p5.3.2,9.355
growth_qoq,2021-01-01,p5.3.3,-0.484
growth_qoq,2021-01-01,p5.3.4,0.359
growth_qoq,2021-01-01,p5.4,-2.877
growth_qoq,2021-01-01,p5.4.1,-3.692
growth_qoq,2021-01-01,p5.4.2,-2.481
growth_qoq,2021-01-01,p5.4.6,-2.771
growth_qoq,2021-01-01,p5.5,-8.928
growth_qoq,2021-01-01,p6,-11.583
growth_qoq,2021-04-01,p0,0.851
growth_qoq,2021-04-01,p1,15.556
growth_qoq,2021-04-01,p1.1,20.355
growth_qoq,2021-04-01,p1.1.1,-24.785
growth_qoq,2021-04-01,p1.1.2,29.439
growth_qoq,2021-04-01,p1.1.7,7.979
growth_qoq,2021-04-01,p1.2,1.393
growth_qoq,2021-04-01,p1.3,9.218
growth_qoq,2021-04-01,p1.4,4.562
growth_qoq,2021-04-01,p1.4.1,-2.399
growth_qoq,2021-04-01,p1.4.2,16.616
growth_qoq,2021-04-01,p2,8.074
growth_qoq,2021-04-01,p2.1,20.328
growth_qoq,2021-04-01,p2.2,0.74
growth_qoq,2021-04-01,p2.3,-21.605
growth_qoq,2021-04-01,p3,1.666
growth_qoq,2021-04-01,p3.1,18.968
growth_qoq,2021-04-01,p3.1.1,34.58
growth_qoq,2021-04-01,p3.1.2,17.62
growth_qoq,2021-04-01,p3.1.3,8.199
growth_qoq,2021-04-01,p3.1.4,-13.098
growth_qoq,2021-04-01,p3.2,-10.44
growth_qoq,2021-04-01,p3.2.1,-13.407
growth_qoq,2021-04-01,p3.2.2,4.314
growth_qoq,2021-04-01,p3.3,-8.457
growth_qoq,2021-04-01,p3.3.1,-7.302
growth_qoq,2021-04-01,p3.3.2,3.602
growth_qoq,2021-04-01,p3.3.3,-24.957
growth_qoq,2021-04-01,p3.4,4.902
growth_qoq,2021-04-01,p3.4.1,2.161
growth_qoq,2021-04-01,p3.4.2,-5.546
growth_qoq,2021-04-01,p3.4.3,43.948
growth_qoq,2021-04-01,p3.4.4,-1.824
growth_qoq,2021-04-01,p3.5,-4.17
growth_qoq,2021-04-01,p3.5.1,-13.241
growth_qoq,2021-04-01,p3.5.2,12.178
growth_qoq,2021-04-01,p3.5.3,-6.983
growth_qoq,2021-04-01,p3.6,-4.601
growth_qoq,2021-04-01,p3.6.1,-21.482
growth_qoq,2021-04-01,p3.6.2,-2.165
growth_qoq,2021-04-01,p3.6.3,32.48
growth_qoq,2021-04-01,p3.6.4,-8.592
growth_qoq,2021-04-01,p3.6.5,52.82
growth_qoq,2021-04-01,p3.7,3.358
growth_qoq,2021-04-01,p3.7.1,11.191
growth_qoq,2021-04-01,p3.7.2,-13.199
growth_qoq,2021-04-01,p3.7.3,-16.442
growth_qoq,2021-04-01,p4,-8.222
growth_qoq,2021-04-01,p4.1,-12.727
growth_qoq,2021-04-01,p4.1.1,-24.714
growth_qoq,2021-04-01,p4.1.2,1.237
growth_qoq,2021-04-01,p4.2,-9.603
growth_qoq,2021-04-01,p4.3,2.563
growth_qoq,2021-04-01,p5,-2.196
growth_qoq,2021-04-01,p5.1,0.417
growth_qoq,2021-04-01,p5.1.1,1.502
growth_qoq,2021-04-01,p5.1.2,13.099
growth_qoq,2021-04-01,p5.1.3,-4.963
growth_qoq,2021-04-01,p5.1.4,1.503
growth_qoq,2021-04-01,p5.2,-4.662
growth_qoq,2021-04-01,p5.2.1,-4.504
growth_qoq,2021-04-01,p5.2.1.1,2.737
growth_qoq,2021-04-01,p5.2.1.2,-5.212
growth_qoq,2021-04-01,p5.2.1.3,-32.752
growth_qoq,2021-04-01,p5.2.2,-4.282
growth_qoq,2021-04-01,p5.2.3,-18.079
growth_qoq,2021-04-01,p5.3,-3.724
growth_qoq,2021-04-01,p5.3.1,-0.13
growth_qoq,2021-04-01,p5.3.2,-9.929
growth_qoq,2021-04-01,p5.3.3,-14.691
growth_qoq,2021-04-01,p5.3.4,-1.004
growth_qoq,2021-04-01,p5.4,-0.485
growth_qoq,2021-04-01,p5.4.1,8.85
growth_qoq,2021-04-01,p5.4.2,-2.475
growth_qoq,2021-04-01,p5.4.6,-2.325
growth_qoq,2021-04-01,p5.5,0.697
growth_qoq,2021-04-01,p6,10.433
growth_qoq,2021-07-01,p0,1.084
growth_qoq,2021-07-01,p1,16.34
growth_qoq,2021-07-01,p1.1,15.799
growth_qoq,2021-07-01,p1.1.1,45.024
growth_qoq,2021-07-01,p1.1.2,21.766
growth_qoq,2021-07-01,p1.1.7,-0.449
growth_qoq,2021-07-01,p1.2,8.659
growth_qoq,2021-07-01,p1.3,18.031
growth_qoq,2021-07-01,p1.4,32.884
growth_qoq,2021-07-01,p1.4.1,40.348
growth_qoq,2021-07-01,p1.4.2,22.068
growth_qoq,2021-07-01,p2,-11.129
growth_qoq,2021-07-01,p2.1,-29.842
growth_qoq,2021-07-01,p2.2,7.88
growth_qoq,2021-07-01,p2.3,16.285
growth_qoq,2021-07-01,p3,2.686
growth_qoq,2021-07-01,p3.1,-0.133
growth_qoq,2021-07-01,p3.1.1,-1.073
growth_qoq,2021-07-01,p3.1.2,11.214
growth_qoq,2021-07-01,p3.1.3,-6.328
growth_qoq,2021-07-01,p3.1.4,-71.56
growth_qoq,2021-07-01,p3.2,3.666
growth_qoq,2021-07-01,p3.2.1,16.029
growth_qoq,2021-07-01,p3.2.2,-47.368
growth_qoq,2021-07-01,p3.3,2.443
growth_qoq,2021-07-01,p3.3.1,0.335
growth_qoq,2021-07-01,p3.3.2,8.521
growth_qoq,2021-07-01,p3.3.3,-3.417
growth_qoq,2021-07-01,p3.4,16.918
growth_qoq,2021-07-01,p3.4.1,21.093
growth_qoq,2021-07-01,p3.4.2,19.32
growth_qoq,2021-07-01,p3.4.3,-9.335
growth_qoq,2021-07-01,p3.4.4,41.638
growth_qoq,2021-07-01,p3.5,-2.044
growth_qoq,2021-07-01,p3.5.1,-1.103
growth_qoq,2021-07-01,p3.5.2,4.593
growth_qoq,2021-07-01,p3.5.3,-6.913
growth_qoq,2021-07-01,p3.6,-0.687
growth_qoq,2021-07-01,p3.6.1,-1.314
growth_qoq,2021-07-01,p3.6.2,-6.639
growth_qoq,2021-07-01,p3.6.3,-28.054
growth_qoq,2021-07-01,p3.6.4,4.718
growth_qoq,2021-07-01,p3.6.5,-7.807
growth_qoq,2021-07-01,p3.7,-27.153
growth_qoq,2021-07-01,p3.7.1,-30.919
growth_qoq,2021-07-01,p3.7.2,-36.529
growth_qoq,2021-07-01,p3.7.3,12.773
growth_qoq,2021-07-01,p4,-6.589
growth_qoq,2021-07-01,p4.1,-11.395
growth_qoq,2021-07-01,p4.1.1,-5.676
growth_qoq,2021-07-01,p4.1.2,-16.348
growth_qoq,2021-07-01,p4.2,-5.554
growth_qoq,2021-07-01,p4.3,0.168
growth_qoq,2021-07-01,p5,0.707
growth_qoq,2021-07-01,p5.1,1.072
growth_qoq,2021-07-01,p5.1.1,-0.918
growth_qoq,2021-07-01,p5.1.2,3.914
growth_qoq,2021-07-01,p5.1.3,-0.964
growth_qoq,2021-07-01,p5.1.4,2.362
growth_qoq,2021-07-01,p5.2,2.109
growth_qoq,2021-07-01,p5.2.1,3.115
growth_qoq,2021-07-01,p5.2.1.1,7.942
growth_qoq,2021-07-01,p5.2.1.2,-0.139
growth_qoq,2021-07-01,p5.2.1.3,-6.558
growth_qoq,2021-07-01,p5.2.2,-2.15
growth_qoq,2021-07-01,p5.2.3,-24.59
growth_qoq,2021-07-01,p5.3,-4.065
growth_qoq,2021-07-01,p5.3.1,-4.079
growth_qoq,2021-07-01,p5.3.2,4.023
growth_qoq,2021-07-01,p5.3.3,0.713
growth_qoq,2021-07-01,p5.3.4,-11.276
growth_qoq,2021-07-01,p5.4,-3.03
growth_qoq,2021-07-01,p5.4.1,2.304
growth_qoq,2021-07-01,p5.4.2,3.538
growth_qoq,2021-07-01,p5.4.6,-6.234
growth_qoq,2021-07-01,p5.5,5.283
growth_qoq,2021-07-01,p6,-19.112
growth_qoq,2021-10-01,p0,12.162
growth_qoq,2021-10-01,p1,6.195
growth_qoq,2021-10-01,p1.1,10.936
growth_qoq,2021-10-01,p1.1.1,-9.111
growth_qoq,2021-10-01,p1.1.2,19.495
growth_qoq,2021-10-01,p1.1.7,-11.048
growth_qoq,2021-10-01,p1.2,0.943
growth_qoq,2021-10-01,p1.3,-3.954
growth_qoq,2021-10-01,p1.4,-19.568
growth_qoq,2021-10-01,p1.4.1,-25.673
growth_qoq,2021-10-01,p1.4.2,-9.395
growth_qoq,2021-10-01,p2,17.501
growth_qoq,2021-10-01,p2.1,12.601
growth_qoq,2021-10-01,p2.2,18.844
growth_qoq,2021-10-01,p2.3,34.988
growth_qoq,2021-10-01,p3,13.255
growth_qoq,2021-10-01,p3.1,11.036
growth_qoq,2021-10-01,p3.1.1,19.813
growth_qoq,2021-10-01,p3.1.2,-7.143
growth_qoq,2021-10-01,p3.1.3,20.183
growth_qoq,2021-10-01,p3.1.4,340.553
growth_qoq,2021-10-01,p3.2,14.427
growth_qoq,2021-10-01,p3.2.1,12.873
growth_qoq,2021-10-01,p3.2.2,28.571
growth_qoq,2021-10-01,p3.3,15.203
growth_qoq,2021-10-01,p3.3.1,23.886
growth_qoq,2021-10-01,p3.3.2,-9.234
growth_qoq,2021-10-01,p3.3.3,42.689
growth_qoq,2021-10-01,p3.4,-0.563
growth_qoq,2021-10-01,p3.4.1,3.093
growth_qoq,2021-10-01,p3.4.2,7.77
growth_qoq,2021-10-01,p3.4.3,-14.529
growth_qoq,2021-10-01,p3.4.4,-19.143
growth_qoq,2021-10-01,p3.5,22.37
growth_qoq,2021-10-01,p3.5.1,27.252
growth_qoq,2021-10-01,p3.5.2,19.76
growth_qoq,2021-10-01,p3.5.3,21.091
growth_qoq,2021-10-01,p3.6,15.55
growth_qoq,2021-10-01,p3.6.1,-3.43
growth_qoq,2021-10-01,p3.6.2,7.047
growth_qoq,2021-10-01,p3.6.3,32.819
growth_qoq,2021-10-01,p3.6.4,16.745
growth_qoq,2021-10-01,p3.6.5,23.018
growth_qoq,2021-10-01,p3.7,70.055
growth_qoq,2021-10-01,p3.7.1,80.761
growth_qoq,2021-10-01,p3.7.2,48.047
growth_qoq,2021-10-01,p3.7.3,40.51
growth_qoq,2021-10-01,p4,6.76
growth_qoq,2021-10-01,p4.1,23.352
growth_qoq,2021-10-01,p4.1.1,10.77
growth_qoq,2021-10-01,p4.1.2,35.642
growth_qoq,2021-10-01,p4.2,-12.521
growth_qoq,2021-10-01,p4.3,4.232
growth_qoq,2021-10-01,p5,12.272
growth_qoq,2021-10-01,p5.1,7.327
growth_qoq,2021-10-01,p5.1.1,10.286
growth_qoq,2021-10-01,p5.1.2,1.553
growth_qoq,2021-10-01,p5.1.3,22.53
growth_qoq,2021-10-01,p5.1.4,0.271
growth_qoq,2021-10-01,p5.2,21.955
growth_qoq,2021-10-01,p5.2.1,21.709
growth_qoq,2021-10-01,p5.2.1.1,11.844
growth_qoq,2021-10-01,p5.2.1.2,21.136
growth_qoq,2021-10-01,p5.2.1.3,102.312
growth_qoq,2021-10-01,p5.2.2,13.089
growth_qoq,2021-10-01,p5.2.3,171.906
growth_qoq,2021-10-01,p5.3,6.416
growth_qoq,2021-10-01,p5.3.1,3.695
growth_qoq,2021-10-01,p5.3.2,8.497
growth_qoq,2021-10-01,p5.3.3,1.297
growth_qoq,2021-10-01,p5.3.4,12.951
growth_qoq,2021-10-01,p5.4,8.619
growth_qoq,2021-10-01,p5.4.1,3.539
growth_qoq,2021-10-01,p5.4.2,0.242
growth_qoq,2021-10-01,p5.4.6,12.577
growth_qoq,2021-10-01,p5.5,7.907
growth_qoq,2021-10-01,p6,22.497
growth_qoq,2022-01-01,p0,-0.486
growth_qoq,2022-01-01,p1,-9.845
growth_qoq,2022-01-01,p1.1,-11.018
growth_qoq,2022-01-01,p1.1.1,-11.51
growth_qoq,2022-01-01,p1.1.2,-15.311
growth_qoq,2022-01-01,p1.1.7,5.449
growth_qoq,2022-01-01,p1.2,-2.804
growth_qoq,2022-01-01,p1.3,-17.654
growth_qoq,2022-01-01,p1.4,-4.149
growth_qoq,2022-01-01,p1.4.1,6.782
growth_qoq,2022-01-01,p1.4.2,-19.089
growth_qoq,2022-01-01,p2,27.584
growth_qoq,2022-01-01,p2.1,57.815
growth_qoq,2022-01-01,p2.2,11.078
growth_qoq,2022-01-01,p2.3,-9.473
growth_qoq,2022-01-01,p3,-3.271
growth_qoq,2022-01-01,p3.1,-10.804
growth_qoq,2022-01-01,p3.1.1,-23.2
growth_qoq,2022-01-01,p3.1.2,-1.409
growth_qoq,2022-01-01,p3.1.3,-12.144
growth_qoq,2022-01-01,p3.1.4,-5.021
growth_qoq,2022-01-01,p3.2,4.203
growth_qoq,2022-01-01,p3.2.1,-0.834
growth_qoq,2022-01-01,p3.2.2,44.444
growth_qoq,2022-01-01,p3.3,4.18
growth_qoq,2022-01-01,p3.3.1,2.921
growth_qoq,2022-01-01,p3.3.2,11.903
growth_qoq,2022-01-01,p3.3.3,-2.727
growth_qoq,2022-01-01,p3.4,-5.962
growth_qoq,2022-01-01,p3.4.1,-0.649
growth_qoq,2022-01-01,p3.4.2,-5.075
growth_qoq,2022-01-01,p3.4.3,-31.334
growth_qoq,2022-01-01,p3.4.4,-2.351
growth_qoq,2022-01-01,p3.5,-2.054
growth_qoq,2022-01-01,p3.5.1,-1.823
growth_qoq,2022-01-01,p3.5.2,-13.9
growth_qoq,2022-01-01,p3.5.3,6.301
growth_qoq,2022-01-01,p3.6,6.976
growth_qoq,2022-01-01,p3.6.1,43.46
growth_qoq,2022-01-01,p3.6.2,-6.583
growth_qoq,2022-01-01,p3.6.3,-1.119
growth_qoq,2022-01-01,p3.6.4,8.24
growth_qoq,2022-01-01,p3.6.5,-37.484
growth_qoq,2022-01-01,p3.7,-18.682
growth_qoq,2022-01-01,p3.7.1,-25.304
growth_qoq,2022-01-01,p3.7.2,30.343
growth_qoq,2022-01-01,p3.7.3,-21.932
growth_qoq,2022-01-01,p4,7.252
growth_qoq,2022-01-01,p4.1,3.562
growth_qoq,2022-01-01,p4.1.1,12.561
growth_qoq,2022-01-01,p4.1.2,-3.616
growth_qoq,2022-01-01,p4.2,17.535
growth_qoq,2022-01-01,p4.3,3.872
growth_qoq,2022-01-01,p5,-1.93
growth_qoq,2022-01-01,p5.1,1.576
growth_qoq,2022-01-01,p5.1.1,-7.354
growth_qoq,2022-01-01,p5.1.2,-13.155
growth_qoq,2022-01-01,p5.1.3,9.402
growth_qoq,2022-01-01,p5.1.4,2.048
growth_qoq,2022-01-01,p5.2,-6.087
growth_qoq,2022-01-01,p5.2.1,-9.212
growth_qoq,2022-01-01,p5.2.1.1,-13.519
growth_qoq,2022-01-01,p5.2.1.2,-4.437
growth_qoq,2022-01-01,p5.2.1.3,-12.075
growth_qoq,2022-01-01,p5.2.2,13.935
growth_qoq,2022-01-01,p5.2.3,15.191
growth_qoq,2022-01-01,p5.3,5.008
growth_qoq,2022-01-01,p5.3.1,-0.819
growth_qoq,2022-01-01,p5.3.2,0.848
growth_qoq,2022-01-01,p5.3.3,31.409
growth_qoq,2022-01-01,p5.3.4,8.312
growth_qoq,2022-01-01,p5.4,3.888
growth_qoq,2022-01-01,p5.4.1,1.057
growth_qoq,2022-01-01,p5.4.2,3.478
growth_qoq,2022-01-01,p5.4.6,4.792
growth_qoq,2022-01-01,p5.5,-7.842
growth_qoq,2022-01-01,p6,-8.963
growth_qoq,2022-04-01,p0,5.34
growth_qoq,2022-04-01,p1,14.045
growth_qoq,2022-04-01,p1.1,17.602
growth_qoq,2022-04-01,p1.1.1,-25.035
growth_qoq,2022-04-01,p1.1.2,20.947
growth_qoq,2022-04-01,p1.1.7,11.651
growth_qoq,2022-04-01,p1.2,-3.376
growth_qoq,2022-04-01,p1.3,13.63
growth_qoq,2022-04-01,p1.4,7.445
growth_qoq,2022-04-01,p1.4.1,0.484
growth_qoq,2022-04-01,p1.4.2,20.0
growth_qoq,2022-04-01,p2,10.554
growth_qoq,2022-04-01,p2.1,21.971
growth_qoq,2022-04-01,p2.2,2.171
growth_qoq,2022-04-01,p2.3,-17.44
growth_qoq,2022-04-01,p3,4.462
growth_qoq,2022-04-01,p3.1,22.278
growth_qoq,2022-04-01,p3.1.1,23.781
growth_qoq,2022-04-01,p3.1.2,21.86
growth_qoq,2022-04-01,p3.1.3,22.749
growth_qoq,2022-04-01,p3.1.4,18.172
growth_qoq,2022-04-01,p3.2,-8.956
growth_qoq,2022-04-01,p3.2.1,-14.376
growth_qoq,2022-04-01,p3.2.2,20.769
growth_qoq,2022-04-01,p3.3,-4.957
growth_qoq,2022-04-01,p3.3.1,-5.59
growth_qoq,2022-04-01,p3.3.2,4.762
growth_qoq,2022-04-01,p3.3.3,-17.077
growth_qoq,2022-04-01,p3.4,2.642
growth_qoq,2022-04-01,p3.4.1,2.68
growth_qoq,2022-04-01,p3.4.2,-6.42
growth_qoq,2022-04-01,p3.4.3,41.609
growth_qoq,2022-04-01,p3.4.4,-3.662
growth_qoq,2022-04-01,p3.5,1.558
growth_qoq,2022-04-01,p3.5.1,-5.891
growth_qoq,2022-04-01,p3.5.2,15.331
growth_qoq,2022-04-01,p3.5.3,-1.758
growth_qoq,2022-04-01,p3.6,-2.539
growth_qoq,2022-04-01,p3.6.1,-21.555
growth_qoq,2022-04-01,p3.6.2,7.623
growth_qoq,2022-04-01,p3.6.3,27.688
growth_qoq,2022-04-01,p3.6.4,-6.092
growth_qoq,2022-04-01,p3.6.5,54.154
growth_qoq,2022-04-01,p3.7,22.83
growth_qoq,2022-04-01,p3.7.1,35.31
growth_qoq,2022-04-01,p3.7.2,-3.509
